"gene","add_variable","logFC","FDR","start","end","width","strand"
"SCO0477","DosdRvsM512_24h","0.41",0.0096,498238,498630,393,"+"
"SCO0477","DosdRvsM512_30h","0.32",0.0096,498238,498630,393,"+"
"SCO0477","DosdRvsM512_42h","1.13",0.0096,498238,498630,393,"+"
"SCO0477","DosdRvsM512_36h","0.34",0.0096,498238,498630,393,"+"
"SCO0477","DosdRvsM512_54h","0.28",0.0096,498238,498630,393,"+"
"SCO0481","DosdRvsM512_24h","0.93",0.4732,501699,502217,519,"+"
"SCO0481","DosdRvsM512_30h","1.24",0.4732,501699,502217,519,"+"
"SCO0481","DosdRvsM512_42h","1.22",0.4732,501699,502217,519,"+"
"SCO0481","DosdRvsM512_36h","0.95",0.4732,501699,502217,519,"+"
"SCO0481","DosdRvsM512_54h","2",0.4732,501699,502217,519,"+"
"SCO0502","DosdRvsM512_24h","0.5",0.6494,535974,536408,435,"+"
"SCO0502","DosdRvsM512_30h","0.82",0.6494,535974,536408,435,"+"
"SCO0502","DosdRvsM512_42h","0.95",0.6494,535974,536408,435,"+"
"SCO0502","DosdRvsM512_36h","0.88",0.6494,535974,536408,435,"+"
"SCO0502","DosdRvsM512_54h","2.32",0.6494,535974,536408,435,"+"
"SCO0509","DosdRvsM512_24h","1.02",0.0067,544194,545717,1524,"+"
"SCO0509","DosdRvsM512_30h","2.53",0.0067,544194,545717,1524,"+"
"SCO0509","DosdRvsM512_42h","1.22",0.0067,544194,545717,1524,"+"
"SCO0509","DosdRvsM512_36h","1.47",0.0067,544194,545717,1524,"+"
"SCO0509","DosdRvsM512_54h","2.5",0.0067,544194,545717,1524,"+"
"SCO0530","DosdRvsM512_24h","0.97",0.7173,561731,562576,846,"-"
"SCO0530","DosdRvsM512_30h","0.93",0.7173,561731,562576,846,"-"
"SCO0530","DosdRvsM512_42h","0.47",0.7173,561731,562576,846,"-"
"SCO0530","DosdRvsM512_36h","1.13",0.7173,561731,562576,846,"-"
"SCO0530","DosdRvsM512_54h","0.98",0.7173,561731,562576,846,"-"
"SCO0569","DosdRvsM512_24h","0.33",0,611984,612106,123,"-"
"SCO0569","DosdRvsM512_30h","0.22",0,611984,612106,123,"-"
"SCO0569","DosdRvsM512_42h","0.72",0,611984,612106,123,"-"
"SCO0569","DosdRvsM512_36h","0.22",0,611984,612106,123,"-"
"SCO0569","DosdRvsM512_54h","0.25",0,611984,612106,123,"-"
"SCO0570","DosdRvsM512_24h","0.08",0,612156,612320,165,"-"
"SCO0570","DosdRvsM512_30h","0.11",0,612156,612320,165,"-"
"SCO0570","DosdRvsM512_42h","0.72",0,612156,612320,165,"-"
"SCO0570","DosdRvsM512_36h","0.12",0,612156,612320,165,"-"
"SCO0570","DosdRvsM512_54h","0.14",0,612156,612320,165,"-"
"SCO0591","DosdRvsM512_24h","1.06",7e-04,633119,633958,840,"+"
"SCO0591","DosdRvsM512_30h","3.29",7e-04,633119,633958,840,"+"
"SCO0591","DosdRvsM512_42h","1.26",7e-04,633119,633958,840,"+"
"SCO0591","DosdRvsM512_36h","1.78",7e-04,633119,633958,840,"+"
"SCO0591","DosdRvsM512_54h","2.42",7e-04,633119,633958,840,"+"
"SCO0598","DosdRvsM512_24h","0.39",0.5884,638511,638804,294,"+"
"SCO0598","DosdRvsM512_30h","0.88",0.5884,638511,638804,294,"+"
"SCO0598","DosdRvsM512_42h","1.19",0.5884,638511,638804,294,"+"
"SCO0598","DosdRvsM512_36h","0.76",0.5884,638511,638804,294,"+"
"SCO0598","DosdRvsM512_54h","0.91",0.5884,638511,638804,294,"+"
"SCO0607","DosdRvsM512_24h","0.73",0.1297,647444,647731,288,"+"
"SCO0607","DosdRvsM512_30h","2.13",0.1297,647444,647731,288,"+"
"SCO0607","DosdRvsM512_42h","1.3",0.1297,647444,647731,288,"+"
"SCO0607","DosdRvsM512_36h","1.09",0.1297,647444,647731,288,"+"
"SCO0607","DosdRvsM512_54h","1.25",0.1297,647444,647731,288,"+"
"SCO0641","DosdRvsM512_24h","0.4",0.0228,681960,682535,576,"+"
"SCO0641","DosdRvsM512_30h","0.53",0.0228,681960,682535,576,"+"
"SCO0641","DosdRvsM512_42h","0.7",0.0228,681960,682535,576,"+"
"SCO0641","DosdRvsM512_36h","0.74",0.0228,681960,682535,576,"+"
"SCO0641","DosdRvsM512_54h","0.5",0.0228,681960,682535,576,"+"
"SCO0649","DosdRvsM512_24h","1.34",0.0063,690966,691283,318,"+"
"SCO0649","DosdRvsM512_30h","2.39",0.0063,690966,691283,318,"+"
"SCO0649","DosdRvsM512_42h","0.99",0.0063,690966,691283,318,"+"
"SCO0649","DosdRvsM512_36h","1.35",0.0063,690966,691283,318,"+"
"SCO0649","DosdRvsM512_54h","2.25",0.0063,690966,691283,318,"+"
"SCO0650","DosdRvsM512_24h","1.91",0,691320,691832,513,"+"
"SCO0650","DosdRvsM512_30h","3.15",0,691320,691832,513,"+"
"SCO0650","DosdRvsM512_42h","1.2",0,691320,691832,513,"+"
"SCO0650","DosdRvsM512_36h","2.21",0,691320,691832,513,"+"
"SCO0650","DosdRvsM512_54h","2.86",0,691320,691832,513,"+"
"SCO0651","DosdRvsM512_24h","1.24",0.0089,691829,692614,786,"+"
"SCO0651","DosdRvsM512_30h","2.3",0.0089,691829,692614,786,"+"
"SCO0651","DosdRvsM512_42h","1.25",0.0089,691829,692614,786,"+"
"SCO0651","DosdRvsM512_36h","1.63",0.0089,691829,692614,786,"+"
"SCO0651","DosdRvsM512_54h","1.87",0.0089,691829,692614,786,"+"
"SCO0653","DosdRvsM512_24h","0.88",0.1039,692894,693445,552,"+"
"SCO0653","DosdRvsM512_30h","1.99",0.1039,692894,693445,552,"+"
"SCO0653","DosdRvsM512_42h","1.43",0.1039,692894,693445,552,"+"
"SCO0653","DosdRvsM512_36h","0.99",0.1039,692894,693445,552,"+"
"SCO0653","DosdRvsM512_54h","2.07",0.1039,692894,693445,552,"+"
"SCO0665","DosdRvsM512_24h","1.67",0.0034,703750,703977,228,"+"
"SCO0665","DosdRvsM512_30h","2.74",0.0034,703750,703977,228,"+"
"SCO0665","DosdRvsM512_42h","1.13",0.0034,703750,703977,228,"+"
"SCO0665","DosdRvsM512_36h","1.28",0.0034,703750,703977,228,"+"
"SCO0665","DosdRvsM512_54h","2.21",0.0034,703750,703977,228,"+"
"SCO0666","DosdRvsM512_24h","1.29",0.0191,704114,706393,2280,"+"
"SCO0666","DosdRvsM512_30h","2.13",0.0191,704114,706393,2280,"+"
"SCO0666","DosdRvsM512_42h","1.21",0.0191,704114,706393,2280,"+"
"SCO0666","DosdRvsM512_36h","1.74",0.0191,704114,706393,2280,"+"
"SCO0666","DosdRvsM512_54h","1.85",0.0191,704114,706393,2280,"+"
"SCO0678","DosdRvsM512_24h","2.56",0,720985,721158,174,"-"
"SCO0678","DosdRvsM512_30h","2.42",0,720985,721158,174,"-"
"SCO0678","DosdRvsM512_42h","1.53",0,720985,721158,174,"-"
"SCO0678","DosdRvsM512_36h","1.99",0,720985,721158,174,"-"
"SCO0678","DosdRvsM512_54h","2.26",0,720985,721158,174,"-"
"SCO0679","DosdRvsM512_24h","1.54",8e-04,721248,721463,216,"+"
"SCO0679","DosdRvsM512_30h","3",8e-04,721248,721463,216,"+"
"SCO0679","DosdRvsM512_42h","1.14",8e-04,721248,721463,216,"+"
"SCO0679","DosdRvsM512_36h","1.79",8e-04,721248,721463,216,"+"
"SCO0679","DosdRvsM512_54h","2.69",8e-04,721248,721463,216,"+"
"SCO0682","DosdRvsM512_24h","0.4",0.0077,724639,725013,375,"-"
"SCO0682","DosdRvsM512_30h","0.44",0.0077,724639,725013,375,"-"
"SCO0682","DosdRvsM512_42h","0.68",0.0077,724639,725013,375,"-"
"SCO0682","DosdRvsM512_36h","0.62",0.0077,724639,725013,375,"-"
"SCO0682","DosdRvsM512_54h","0.3",0.0077,724639,725013,375,"-"
"SCO0683","DosdRvsM512_24h","0.51",0.1044,725056,725580,525,"-"
"SCO0683","DosdRvsM512_30h","0.7",0.1044,725056,725580,525,"-"
"SCO0683","DosdRvsM512_42h","0.94",0.1044,725056,725580,525,"-"
"SCO0683","DosdRvsM512_36h","0.74",0.1044,725056,725580,525,"-"
"SCO0683","DosdRvsM512_54h","0.49",0.1044,725056,725580,525,"-"
"SCO0684","DosdRvsM512_24h","0.43",0.1165,725619,726395,777,"-"
"SCO0684","DosdRvsM512_30h","0.64",0.1165,725619,726395,777,"-"
"SCO0684","DosdRvsM512_42h","0.73",0.1165,725619,726395,777,"-"
"SCO0684","DosdRvsM512_36h","0.84",0.1165,725619,726395,777,"-"
"SCO0684","DosdRvsM512_54h","0.61",0.1165,725619,726395,777,"-"
"SCO0685","DosdRvsM512_24h","0.47",0.1484,726401,726808,408,"-"
"SCO0685","DosdRvsM512_30h","0.7",0.1484,726401,726808,408,"-"
"SCO0685","DosdRvsM512_42h","0.73",0.1484,726401,726808,408,"-"
"SCO0685","DosdRvsM512_36h","0.81",0.1484,726401,726808,408,"-"
"SCO0685","DosdRvsM512_54h","0.61",0.1484,726401,726808,408,"-"
"SCO0705","DosdRvsM512_24h","0.36",0.0047,744945,745763,819,"-"
"SCO0705","DosdRvsM512_30h","0.4",0.0047,744945,745763,819,"-"
"SCO0705","DosdRvsM512_42h","0.64",0.0047,744945,745763,819,"-"
"SCO0705","DosdRvsM512_36h","0.6",0.0047,744945,745763,819,"-"
"SCO0705","DosdRvsM512_54h","0.42",0.0047,744945,745763,819,"-"
"SCO0721","DosdRvsM512_24h","1.08",0.2489,764216,766594,2379,"-"
"SCO0721","DosdRvsM512_30h","1.51",0.2489,764216,766594,2379,"-"
"SCO0721","DosdRvsM512_42h","0.94",0.2489,764216,766594,2379,"-"
"SCO0721","DosdRvsM512_36h","1.33",0.2489,764216,766594,2379,"-"
"SCO0721","DosdRvsM512_54h","2.04",0.2489,764216,766594,2379,"-"
"SCO0743","DosdRvsM512_24h","1.68",0.0041,786125,786409,285,"-"
"SCO0743","DosdRvsM512_30h","2.26",0.0041,786125,786409,285,"-"
"SCO0743","DosdRvsM512_42h","0.78",0.0041,786125,786409,285,"-"
"SCO0743","DosdRvsM512_36h","2.29",0.0041,786125,786409,285,"-"
"SCO0743","DosdRvsM512_54h","1.85",0.0041,786125,786409,285,"-"
"SCO0750","DosdRvsM512_24h","0.51",6e-04,791701,791880,180,"-"
"SCO0750","DosdRvsM512_30h","0.32",6e-04,791701,791880,180,"-"
"SCO0750","DosdRvsM512_42h","0.63",6e-04,791701,791880,180,"-"
"SCO0750","DosdRvsM512_36h","0.55",6e-04,791701,791880,180,"-"
"SCO0750","DosdRvsM512_54h","0.26",6e-04,791701,791880,180,"-"
"SCO0753","DosdRvsM512_24h","0.34",0.2874,796584,796799,216,"+"
"SCO0753","DosdRvsM512_30h","0.98",0.2874,796584,796799,216,"+"
"SCO0753","DosdRvsM512_42h","1.44",0.2874,796584,796799,216,"+"
"SCO0753","DosdRvsM512_36h","0.81",0.2874,796584,796799,216,"+"
"SCO0753","DosdRvsM512_54h","0.77",0.2874,796584,796799,216,"+"
"SCO0777","DosdRvsM512_24h","0.95",0.201,825287,826312,1026,"+"
"SCO0777","DosdRvsM512_30h","2.11",0.201,825287,826312,1026,"+"
"SCO0777","DosdRvsM512_42h","0.99",0.201,825287,826312,1026,"+"
"SCO0777","DosdRvsM512_36h","1.27",0.201,825287,826312,1026,"+"
"SCO0777","DosdRvsM512_54h","1.79",0.201,825287,826312,1026,"+"
"SCO0778","DosdRvsM512_24h","1.56",0.007,826361,826669,309,"+"
"SCO0778","DosdRvsM512_30h","2.35",0.007,826361,826669,309,"+"
"SCO0778","DosdRvsM512_42h","1.24",0.007,826361,826669,309,"+"
"SCO0778","DosdRvsM512_36h","1.67",0.007,826361,826669,309,"+"
"SCO0778","DosdRvsM512_54h","1.96",0.007,826361,826669,309,"+"
"SCO0779","DosdRvsM512_24h","1.11",0.1211,826690,827085,396,"-"
"SCO0779","DosdRvsM512_30h","2.15",0.1211,826690,827085,396,"-"
"SCO0779","DosdRvsM512_42h","1.27",0.1211,826690,827085,396,"-"
"SCO0779","DosdRvsM512_36h","1.2",0.1211,826690,827085,396,"-"
"SCO0779","DosdRvsM512_54h","1.32",0.1211,826690,827085,396,"-"
"SCO0781","DosdRvsM512_24h","1.14",0.074,828289,828789,501,"+"
"SCO0781","DosdRvsM512_30h","2.01",0.074,828289,828789,501,"+"
"SCO0781","DosdRvsM512_42h","1.16",0.074,828289,828789,501,"+"
"SCO0781","DosdRvsM512_36h","1.69",0.074,828289,828789,501,"+"
"SCO0781","DosdRvsM512_54h","1.68",0.074,828289,828789,501,"+"
"SCO0832","DosdRvsM512_24h","1.72",6e-04,881133,882098,966,"-"
"SCO0832","DosdRvsM512_30h","2.97",6e-04,881133,882098,966,"-"
"SCO0832","DosdRvsM512_42h","1.05",6e-04,881133,882098,966,"-"
"SCO0832","DosdRvsM512_36h","1.4",6e-04,881133,882098,966,"-"
"SCO0832","DosdRvsM512_54h","2.45",6e-04,881133,882098,966,"-"
"SCO0833","DosdRvsM512_24h","1.48",7e-04,882095,882805,711,"-"
"SCO0833","DosdRvsM512_30h","3.58",7e-04,882095,882805,711,"-"
"SCO0833","DosdRvsM512_42h","1.32",7e-04,882095,882805,711,"-"
"SCO0833","DosdRvsM512_36h","1.04",7e-04,882095,882805,711,"-"
"SCO0833","DosdRvsM512_54h","2.91",7e-04,882095,882805,711,"-"
"SCO0834","DosdRvsM512_24h","1.18",0.0012,882826,883014,189,"-"
"SCO0834","DosdRvsM512_30h","1.84",0.0012,882826,883014,189,"-"
"SCO0834","DosdRvsM512_42h","0.93",0.0012,882826,883014,189,"-"
"SCO0834","DosdRvsM512_36h","1.6",0.0012,882826,883014,189,"-"
"SCO0834","DosdRvsM512_54h","2.08",0.0012,882826,883014,189,"-"
"SCO0850","DosdRvsM512_24h","1.29",0.0012,896543,896968,426,"+"
"SCO0850","DosdRvsM512_30h","2.74",0.0012,896543,896968,426,"+"
"SCO0850","DosdRvsM512_42h","1.2",0.0012,896543,896968,426,"+"
"SCO0850","DosdRvsM512_36h","1.29",0.0012,896543,896968,426,"+"
"SCO0850","DosdRvsM512_54h","2.84",0.0012,896543,896968,426,"+"
"SCO0861","DosdRvsM512_24h","1.61",0.372,908340,908549,210,"-"
"SCO0861","DosdRvsM512_30h","0.68",0.372,908340,908549,210,"-"
"SCO0861","DosdRvsM512_42h","0.85",0.372,908340,908549,210,"-"
"SCO0861","DosdRvsM512_36h","0.68",0.372,908340,908549,210,"-"
"SCO0861","DosdRvsM512_54h","0.5",0.372,908340,908549,210,"-"
"SCO0867","DosdRvsM512_24h","0.81",0.1618,913768,914472,705,"-"
"SCO0867","DosdRvsM512_30h","0.47",0.1618,913768,914472,705,"-"
"SCO0867","DosdRvsM512_42h","0.82",0.1618,913768,914472,705,"-"
"SCO0867","DosdRvsM512_36h","0.73",0.1618,913768,914472,705,"-"
"SCO0867","DosdRvsM512_54h","0.48",0.1618,913768,914472,705,"-"
"SCO0876","DosdRvsM512_24h","0.69",0.4689,921927,922175,249,"-"
"SCO0876","DosdRvsM512_30h","1.04",0.4689,921927,922175,249,"-"
"SCO0876","DosdRvsM512_42h","0.39",0.4689,921927,922175,249,"-"
"SCO0876","DosdRvsM512_36h","1.03",0.4689,921927,922175,249,"-"
"SCO0876","DosdRvsM512_54h","1.14",0.4689,921927,922175,249,"-"
"SCO0919","DosdRvsM512_24h","1.16",0.0848,964984,965943,960,"-"
"SCO0919","DosdRvsM512_30h","2.21",0.0848,964984,965943,960,"-"
"SCO0919","DosdRvsM512_42h","0.94",0.0848,964984,965943,960,"-"
"SCO0919","DosdRvsM512_36h","1.15",0.0848,964984,965943,960,"-"
"SCO0919","DosdRvsM512_54h","2.07",0.0848,964984,965943,960,"-"
"SCO0930","DosdRvsM512_24h","0.52",0.0106,977491,978444,954,"-"
"SCO0930","DosdRvsM512_30h","0.55",0.0106,977491,978444,954,"-"
"SCO0930","DosdRvsM512_42h","0.54",0.0106,977491,978444,954,"-"
"SCO0930","DosdRvsM512_36h","1.02",0.0106,977491,978444,954,"-"
"SCO0930","DosdRvsM512_54h","0.47",0.0106,977491,978444,954,"-"
"SCO0931","DosdRvsM512_24h","0.76",0.4654,978713,979324,612,"+"
"SCO0931","DosdRvsM512_30h","1.05",0.4654,978713,979324,612,"+"
"SCO0931","DosdRvsM512_42h","0.5",0.4654,978713,979324,612,"+"
"SCO0931","DosdRvsM512_36h","0.86",0.4654,978713,979324,612,"+"
"SCO0931","DosdRvsM512_54h","1",0.4654,978713,979324,612,"+"
"SCO0933","DosdRvsM512_24h","0.88",0.0638,980316,980834,519,"+"
"SCO0933","DosdRvsM512_30h","2.13",0.0638,980316,980834,519,"+"
"SCO0933","DosdRvsM512_42h","1.45",0.0638,980316,980834,519,"+"
"SCO0933","DosdRvsM512_36h","0.91",0.0638,980316,980834,519,"+"
"SCO0933","DosdRvsM512_54h","2.16",0.0638,980316,980834,519,"+"
"SCO0934","DosdRvsM512_24h","2.16",0,980917,981558,642,"-"
"SCO0934","DosdRvsM512_30h","11.38",0,980917,981558,642,"-"
"SCO0934","DosdRvsM512_42h","1.53",0,980917,981558,642,"-"
"SCO0934","DosdRvsM512_36h","7.64",0,980917,981558,642,"-"
"SCO0934","DosdRvsM512_54h","9.2",0,980917,981558,642,"-"
"SCO0935","DosdRvsM512_24h","1.15",0.0174,981742,982407,666,"+"
"SCO0935","DosdRvsM512_30h","2.62",0.0174,981742,982407,666,"+"
"SCO0935","DosdRvsM512_42h","1.42",0.0174,981742,982407,666,"+"
"SCO0935","DosdRvsM512_36h","1.34",0.0174,981742,982407,666,"+"
"SCO0935","DosdRvsM512_54h","1.91",0.0174,981742,982407,666,"+"
"SCO0936","DosdRvsM512_24h","1.44",0.0042,982439,983044,606,"-"
"SCO0936","DosdRvsM512_30h","2.44",0.0042,982439,983044,606,"-"
"SCO0936","DosdRvsM512_42h","1.25",0.0042,982439,983044,606,"-"
"SCO0936","DosdRvsM512_36h","2.04",0.0042,982439,983044,606,"-"
"SCO0936","DosdRvsM512_54h","1.85",0.0042,982439,983044,606,"-"
"SCO0939","DosdRvsM512_24h","1.35",0.6534,985374,986237,864,"-"
"SCO0939","DosdRvsM512_30h","0.88",0.6534,985374,986237,864,"-"
"SCO0939","DosdRvsM512_42h","0.39",0.6534,985374,986237,864,"-"
"SCO0939","DosdRvsM512_36h","0.93",0.6534,985374,986237,864,"-"
"SCO0939","DosdRvsM512_54h","1.04",0.6534,985374,986237,864,"-"
"SCO0941","DosdRvsM512_24h","1.56",0.0046,986722,987876,1155,"-"
"SCO0941","DosdRvsM512_30h","2.25",0.0046,986722,987876,1155,"-"
"SCO0941","DosdRvsM512_42h","1.06",0.0046,986722,987876,1155,"-"
"SCO0941","DosdRvsM512_36h","1.56",0.0046,986722,987876,1155,"-"
"SCO0941","DosdRvsM512_54h","2.22",0.0046,986722,987876,1155,"-"
"SCO0955","DosdRvsM512_24h","0.47",0.0087,1004534,1004710,177,"-"
"SCO0955","DosdRvsM512_30h","0.51",0.0087,1004534,1004710,177,"-"
"SCO0955","DosdRvsM512_42h","0.51",0.0087,1004534,1004710,177,"-"
"SCO0955","DosdRvsM512_36h","0.58",0.0087,1004534,1004710,177,"-"
"SCO0955","DosdRvsM512_54h","0.45",0.0087,1004534,1004710,177,"-"
"SCO0985","DosdRvsM512_24h","0.91",0.2399,1038243,1040561,2319,"+"
"SCO0985","DosdRvsM512_30h","0.44",0.2399,1038243,1040561,2319,"+"
"SCO0985","DosdRvsM512_42h","0.9",0.2399,1038243,1040561,2319,"+"
"SCO0985","DosdRvsM512_36h","0.71",0.2399,1038243,1040561,2319,"+"
"SCO0985","DosdRvsM512_54h","0.53",0.2399,1038243,1040561,2319,"+"
"SCO0986","DosdRvsM512_24h","0.59",0.0726,1040764,1041465,702,"+"
"SCO0986","DosdRvsM512_30h","0.49",0.0726,1040764,1041465,702,"+"
"SCO0986","DosdRvsM512_42h","0.63",0.0726,1040764,1041465,702,"+"
"SCO0986","DosdRvsM512_36h","0.8",0.0726,1040764,1041465,702,"+"
"SCO0986","DosdRvsM512_54h","0.62",0.0726,1040764,1041465,702,"+"
"SCO0989","DosdRvsM512_24h","0.76",0.5637,1043990,1044394,405,"-"
"SCO0989","DosdRvsM512_30h","1.09",0.5637,1043990,1044394,405,"-"
"SCO0989","DosdRvsM512_42h","1.07",0.5637,1043990,1044394,405,"-"
"SCO0989","DosdRvsM512_36h","0.5",0.5637,1043990,1044394,405,"-"
"SCO0989","DosdRvsM512_54h","1.14",0.5637,1043990,1044394,405,"-"
"SCO0995","DosdRvsM512_24h","0.6",0.0273,1050595,1051344,750,"+"
"SCO0995","DosdRvsM512_30h","0.56",0.0273,1050595,1051344,750,"+"
"SCO0995","DosdRvsM512_42h","0.68",0.0273,1050595,1051344,750,"+"
"SCO0995","DosdRvsM512_36h","0.58",0.0273,1050595,1051344,750,"+"
"SCO0995","DosdRvsM512_54h","0.48",0.0273,1050595,1051344,750,"+"
"SCO0996","DosdRvsM512_24h","0.53",0.0057,1051613,1052656,1044,"+"
"SCO0996","DosdRvsM512_30h","0.43",0.0057,1051613,1052656,1044,"+"
"SCO0996","DosdRvsM512_42h","0.52",0.0057,1051613,1052656,1044,"+"
"SCO0996","DosdRvsM512_36h","0.59",0.0057,1051613,1052656,1044,"+"
"SCO0996","DosdRvsM512_54h","0.46",0.0057,1051613,1052656,1044,"+"
"SCO0999","DosdRvsM512_24h","0.73",0.0246,1054754,1055401,648,"-"
"SCO0999","DosdRvsM512_30h","0.5",0.0246,1054754,1055401,648,"-"
"SCO0999","DosdRvsM512_42h","1.16",0.0246,1054754,1055401,648,"-"
"SCO0999","DosdRvsM512_36h","0.58",0.0246,1054754,1055401,648,"-"
"SCO0999","DosdRvsM512_54h","0.34",0.0246,1054754,1055401,648,"-"
"SCO1023","DosdRvsM512_24h","0.42",0.2287,1078574,1079182,609,"+"
"SCO1023","DosdRvsM512_30h","0.74",0.2287,1078574,1079182,609,"+"
"SCO1023","DosdRvsM512_42h","0.92",0.2287,1078574,1079182,609,"+"
"SCO1023","DosdRvsM512_36h","0.76",0.2287,1078574,1079182,609,"+"
"SCO1023","DosdRvsM512_54h","0.61",0.2287,1078574,1079182,609,"+"
"SCO1053","DosdRvsM512_24h","2.07",0.2838,1109004,1109432,429,"-"
"SCO1053","DosdRvsM512_30h","1.11",0.2838,1109004,1109432,429,"-"
"SCO1053","DosdRvsM512_42h","1.45",0.2838,1109004,1109432,429,"-"
"SCO1053","DosdRvsM512_36h","0.79",0.2838,1109004,1109432,429,"-"
"SCO1053","DosdRvsM512_54h","1.23",0.2838,1109004,1109432,429,"-"
"SCO1088","DosdRvsM512_24h","1.44",0.005,1147553,1148371,819,"-"
"SCO1088","DosdRvsM512_30h","1.9",0.005,1147553,1148371,819,"-"
"SCO1088","DosdRvsM512_42h","1.19",0.005,1147553,1148371,819,"-"
"SCO1088","DosdRvsM512_36h","2.12",0.005,1147553,1148371,819,"-"
"SCO1088","DosdRvsM512_54h","1.94",0.005,1147553,1148371,819,"-"
"SCO1089","DosdRvsM512_24h","1.6",0.0046,1148368,1149771,1404,"-"
"SCO1089","DosdRvsM512_30h","2.59",0.0046,1148368,1149771,1404,"-"
"SCO1089","DosdRvsM512_42h","0.89",0.0046,1148368,1149771,1404,"-"
"SCO1089","DosdRvsM512_36h","2.11",0.0046,1148368,1149771,1404,"-"
"SCO1089","DosdRvsM512_54h","2.18",0.0046,1148368,1149771,1404,"-"
"SCO1105","DosdRvsM512_24h","0.49",0.0826,1162399,1163901,1503,"-"
"SCO1105","DosdRvsM512_30h","0.6",0.0826,1162399,1163901,1503,"-"
"SCO1105","DosdRvsM512_42h","0.44",0.0826,1162399,1163901,1503,"-"
"SCO1105","DosdRvsM512_36h","0.99",0.0826,1162399,1163901,1503,"-"
"SCO1105","DosdRvsM512_54h","0.78",0.0826,1162399,1163901,1503,"-"
"SCO1107","DosdRvsM512_24h","2.11",0.0012,1164809,1165264,456,"-"
"SCO1107","DosdRvsM512_30h","1.99",0.0012,1164809,1165264,456,"-"
"SCO1107","DosdRvsM512_42h","1.32",0.0012,1164809,1165264,456,"-"
"SCO1107","DosdRvsM512_36h","1.56",0.0012,1164809,1165264,456,"-"
"SCO1107","DosdRvsM512_54h","2.41",0.0012,1164809,1165264,456,"-"
"SCO1108","DosdRvsM512_24h","0.91",0.5799,1165403,1165774,372,"-"
"SCO1108","DosdRvsM512_30h","0.94",0.5799,1165403,1165774,372,"-"
"SCO1108","DosdRvsM512_42h","0.82",0.5799,1165403,1165774,372,"-"
"SCO1108","DosdRvsM512_36h","1.15",0.5799,1165403,1165774,372,"-"
"SCO1108","DosdRvsM512_54h","2.02",0.5799,1165403,1165774,372,"-"
"SCO1143","DosdRvsM512_24h","1.94",0,1201486,1202247,762,"-"
"SCO1143","DosdRvsM512_30h","3.53",0,1201486,1202247,762,"-"
"SCO1143","DosdRvsM512_42h","1.51",0,1201486,1202247,762,"-"
"SCO1143","DosdRvsM512_36h","2.37",0,1201486,1202247,762,"-"
"SCO1143","DosdRvsM512_54h","3.41",0,1201486,1202247,762,"-"
"SCO1150","DosdRvsM512_24h","1.83",0.0103,1210322,1210594,273,"+"
"SCO1150","DosdRvsM512_30h","2.54",0.0103,1210322,1210594,273,"+"
"SCO1150","DosdRvsM512_42h","1.86",0.0103,1210322,1210594,273,"+"
"SCO1150","DosdRvsM512_36h","1.15",0.0103,1210322,1210594,273,"+"
"SCO1150","DosdRvsM512_54h","1.48",0.0103,1210322,1210594,273,"+"
"SCO1158","DosdRvsM512_24h","0.9",0.2146,1217724,1218137,414,"-"
"SCO1158","DosdRvsM512_30h","0.59",0.2146,1217724,1218137,414,"-"
"SCO1158","DosdRvsM512_42h","1.3",0.2146,1217724,1218137,414,"-"
"SCO1158","DosdRvsM512_36h","0.58",0.2146,1217724,1218137,414,"-"
"SCO1158","DosdRvsM512_54h","0.48",0.2146,1217724,1218137,414,"-"
"SCO1161","DosdRvsM512_24h","0.45",0.0742,1221241,1221975,735,"-"
"SCO1161","DosdRvsM512_30h","0.53",0.0742,1221241,1221975,735,"-"
"SCO1161","DosdRvsM512_42h","0.83",0.0742,1221241,1221975,735,"-"
"SCO1161","DosdRvsM512_36h","0.59",0.0742,1221241,1221975,735,"-"
"SCO1161","DosdRvsM512_54h","0.59",0.0742,1221241,1221975,735,"-"
"SCO1172","DosdRvsM512_24h","1.69",0.0054,1234835,1235440,606,"+"
"SCO1172","DosdRvsM512_30h","1.75",0.0054,1234835,1235440,606,"+"
"SCO1172","DosdRvsM512_42h","0.89",0.0054,1234835,1235440,606,"+"
"SCO1172","DosdRvsM512_36h","2.18",0.0054,1234835,1235440,606,"+"
"SCO1172","DosdRvsM512_54h","1.78",0.0054,1234835,1235440,606,"+"
"SCO1178","DosdRvsM512_24h","2.33",0.0519,1242334,1242783,450,"-"
"SCO1178","DosdRvsM512_30h","1.07",0.0519,1242334,1242783,450,"-"
"SCO1178","DosdRvsM512_42h","1.14",0.0519,1242334,1242783,450,"-"
"SCO1178","DosdRvsM512_36h","1.74",0.0519,1242334,1242783,450,"-"
"SCO1178","DosdRvsM512_54h","1.05",0.0519,1242334,1242783,450,"-"
"SCO1195","DosdRvsM512_24h","1.33",8e-04,1267321,1267515,195,"-"
"SCO1195","DosdRvsM512_30h","2.69",8e-04,1267321,1267515,195,"-"
"SCO1195","DosdRvsM512_42h","1.33",8e-04,1267321,1267515,195,"-"
"SCO1195","DosdRvsM512_36h","1.82",8e-04,1267321,1267515,195,"-"
"SCO1195","DosdRvsM512_54h","2.27",8e-04,1267321,1267515,195,"-"
