"gene","add_variable","logFC","FDR","start","end","width","strand"
"SCO4032","MII48hvsMI12h",-5.078,0,4429662,4430162,501,"-"
"SCO4032","MII72hvsMI12h",-5.436,0,4429662,4430162,501,"-"
"SCO5484","MII24hvsMI12h",-4.661,0,5971342,5971509,168,"+"
"SCO5484","MII48hvsMI12h",-5.234,0,5971342,5971509,168,"+"
"SCO5484","MII72hvsMI12h",-5.586,0,5971342,5971509,168,"+"
"SCO5632","MII24hvsMI12h",3.193,0,6132437,6132679,243,"-"
"SCO5632","MII48hvsMI12h",7.119,0,6132437,6132679,243,"-"
"SCO5632","MII72hvsMI12h",7.58,0,6132437,6132679,243,"-"
"SCO2718","MII24hvsMI12h",1.134,0,2961619,2962014,396,"-"
"SCO2718","MII48hvsMI12h",7.012,0,2961619,2962014,396,"-"
"SCO2718","MII72hvsMI12h",7.403,0,2961619,2962014,396,"-"
"SCO4174","MII24hvsMI12h",6.091,0,4587872,4588123,252,"-"
"SCO4174","MII48hvsMI12h",6.228,0,4587872,4588123,252,"-"
"SCO4174","MII72hvsMI12h",6.938,0,4587872,4588123,252,"-"
"SCO0955","MII24hvsMI12h",4.117,0,1004534,1004710,177,"-"
"SCO0955","MII48hvsMI12h",5.94,0,1004534,1004710,177,"-"
"SCO0955","MII72hvsMI12h",6.212,0,1004534,1004710,177,"-"
"SCO6164","MII24hvsMI12h",-2.106,0,6767705,6768031,327,"+"
"SCO6164","MII48hvsMI12h",-0.988,0,6767705,6768031,327,"+"
"SCO6164","MII72hvsMI12h",6.119,0,6767705,6768031,327,"+"
"SCO6650","MII24hvsMI12h",1.506,0,7385660,7386058,399,"+"
"SCO6650","MII48hvsMI12h",5.87,0,7385660,7386058,399,"+"
"SCO6650","MII72hvsMI12h",5.855,0,7385660,7386058,399,"+"
"SCO6992","MII24hvsMI12h",1.53,0,7759825,7760904,1080,"-"
"SCO6992","MII48hvsMI12h",4.666,0,7759825,7760904,1080,"-"
"SCO6992","MII72hvsMI12h",5.824,0,7759825,7760904,1080,"-"
"SCO2717","MII24hvsMI12h",3.656,0,2961104,2961331,228,"-"
"SCO2717","MII48hvsMI12h",5.472,0,2961104,2961331,228,"-"
"SCO2717","MII72hvsMI12h",5.578,0,2961104,2961331,228,"-"
"SCO3290","MII24hvsMI12h",1.686,0,3639201,3639950,750,"+"
"SCO3290","MII48hvsMI12h",5.711,0,3639201,3639950,750,"+"
"SCO3290","MII72hvsMI12h",5.375,0,3639201,3639950,750,"+"
"SCO1800","MII24hvsMI12h",5.699,0,1928593,1928841,249,"-"
"SCO1800","MII48hvsMI12h",5.349,0,1928593,1928841,249,"-"
"SCO1800","MII72hvsMI12h",5.336,0,1928593,1928841,249,"-"
"SCO3288","MII24hvsMI12h",1.75,0,3636856,3637587,732,"+"
"SCO3288","MII48hvsMI12h",5.656,0,3636856,3637587,732,"+"
"SCO3288","MII72hvsMI12h",5.235,0,3636856,3637587,732,"+"
"SCO5521","MII24hvsMI12h",2.196,0,6015052,6015183,132,"+"
"SCO5521","MII48hvsMI12h",5.418,0,6015052,6015183,132,"+"
"SCO5521","MII72hvsMI12h",5.189,0,6015052,6015183,132,"+"
"SCO2217","MII24hvsMI12h",0.923,0,2380490,2381995,1506,"+"
"SCO2217","MII48hvsMI12h",5.051,0,2380490,2381995,1506,"+"
"SCO2217","MII72hvsMI12h",5.064,0,2380490,2381995,1506,"+"
"SCO3289","MII24hvsMI12h",1.665,0,3637594,3639204,1611,"+"
"SCO3289","MII48hvsMI12h",5.199,0,3637594,3639204,1611,"+"
"SCO3289","MII72hvsMI12h",4.954,0,3637594,3639204,1611,"+"
"SCO4440","MII24hvsMI12h",1.59,0,4862642,4863400,759,"+"
"SCO4440","MII48hvsMI12h",4.639,0,4862642,4863400,759,"+"
"SCO4440","MII72hvsMI12h",4.865,0,4862642,4863400,759,"+"
"SCO4442","MII24hvsMI12h",4.538,0,4864681,4864872,192,"+"
"SCO4442","MII48hvsMI12h",5.328,0,4864681,4864872,192,"+"
"SCO4442","MII72hvsMI12h",4.795,0,4864681,4864872,192,"+"
"SCO1675","MII24hvsMI12h",5.391,0,1795289,1795522,234,"-"
"SCO1675","MII48hvsMI12h",5.192,0,1795289,1795522,234,"-"
"SCO1675","MII72hvsMI12h",4.753,0,1795289,1795522,234,"-"
"SCO0682","MII24hvsMI12h",4.277,0,724639,725013,375,"-"
"SCO0682","MII48hvsMI12h",4.539,0,724639,725013,375,"-"
"SCO0682","MII72hvsMI12h",4.739,0,724639,725013,375,"-"
"SCO1756","MII24hvsMI12h",1.777,0,1877577,1878374,798,"+"
"SCO1756","MII48hvsMI12h",3.927,0,1877577,1878374,798,"+"
"SCO1756","MII72hvsMI12h",4.67,0,1877577,1878374,798,"+"
"SCO6682","MII24hvsMI12h",3.672,0,7422494,7422622,129,"+"
"SCO6682","MII48hvsMI12h",5.285,0,7422494,7422622,129,"+"
"SCO6682","MII72hvsMI12h",4.585,0,7422494,7422622,129,"+"
"SCO2492","MII24hvsMI12h",2.53,0,2682933,2683406,474,"+"
"SCO2492","MII48hvsMI12h",4.822,0,2682933,2683406,474,"+"
"SCO2492","MII72hvsMI12h",4.531,0,2682933,2683406,474,"+"
"SCO5826","MII24hvsMI12h",3.858,0,6375779,6376357,579,"+"
"SCO5826","MII48hvsMI12h",4.662,0,6375779,6376357,579,"+"
"SCO5826","MII72hvsMI12h",4.435,0,6375779,6376357,579,"+"
"SCO6440","MII24hvsMI12h",1.514,0,7123131,7123883,753,"+"
"SCO6440","MII48hvsMI12h",4.049,0,7123131,7123883,753,"+"
"SCO6440","MII72hvsMI12h",4.422,0,7123131,7123883,753,"+"
"SCO1839","MII24hvsMI12h",2.656,0,1967236,1967457,222,"-"
"SCO1839","MII48hvsMI12h",3.825,0,1967236,1967457,222,"-"
"SCO1839","MII72hvsMI12h",4.405,0,1967236,1967457,222,"-"
"SCO1674","MII24hvsMI12h",3.169,0,1794330,1795109,780,"-"
"SCO1674","MII48hvsMI12h",4.386,0,1794330,1795109,780,"-"
"SCO1674","MII72hvsMI12h",4.342,0,1794330,1795109,780,"-"
"SCO6441","MII24hvsMI12h",1.123,0,7123886,7125292,1407,"+"
"SCO6441","MII48hvsMI12h",4.076,0,7123886,7125292,1407,"+"
"SCO6441","MII72hvsMI12h",4.325,0,7123886,7125292,1407,"+"
"SCO0930","MII24hvsMI12h",0.891,0,977491,978444,954,"-"
"SCO0930","MII48hvsMI12h",4.444,0,977491,978444,954,"-"
"SCO0930","MII72hvsMI12h",4.319,0,977491,978444,954,"-"
"SCO4175","MII24hvsMI12h",3.273,0,4588120,4588512,393,"-"
"SCO4175","MII48hvsMI12h",3.742,0,4588120,4588512,393,"-"
"SCO4175","MII72hvsMI12h",4.28,0,4588120,4588512,393,"-"
"SCO3323","MII24hvsMI12h",4.638,0,3675442,3675975,534,"+"
"SCO3323","MII48hvsMI12h",4.282,0,3675442,3675975,534,"+"
"SCO3323","MII72hvsMI12h",4.255,0,3675442,3675975,534,"+"
"SCO0683","MII24hvsMI12h",3.809,0,725056,725580,525,"-"
"SCO0683","MII48hvsMI12h",4.383,0,725056,725580,525,"-"
"SCO0683","MII72hvsMI12h",4.229,0,725056,725580,525,"-"
"SCO7647","MII24hvsMI12h",2.369,0,8474635,8475174,540,"+"
"SCO7647","MII48hvsMI12h",4.15,0,8474635,8475174,540,"+"
"SCO7647","MII72hvsMI12h",4.214,0,8474635,8475174,540,"+"
"SCO6165","MII24hvsMI12h",-1.183,0,6768101,6768478,378,"+"
"SCO6165","MII48hvsMI12h",-0.909,0,6768101,6768478,378,"+"
"SCO6165","MII72hvsMI12h",4.205,0,6768101,6768478,378,"+"
"SCO3328","MII24hvsMI12h",2.098,0,3680056,3680268,213,"-"
"SCO3328","MII48hvsMI12h",3.667,0,3680056,3680268,213,"-"
"SCO3328","MII72hvsMI12h",4.175,0,3680056,3680268,213,"-"
"SCO4677","MII24hvsMI12h",4.252,0,5108377,5108811,435,"-"
"SCO4677","MII48hvsMI12h",4.406,0,5108377,5108811,435,"-"
"SCO4677","MII72hvsMI12h",4.14,0,5108377,5108811,435,"-"
"SCO6652","MII24hvsMI12h",0.782,0,7387290,7388675,1386,"+"
"SCO6652","MII48hvsMI12h",4.311,0,7387290,7388675,1386,"+"
"SCO6652","MII72hvsMI12h",4.113,0,7387290,7388675,1386,"+"
"SCO7251","MII24hvsMI12h",4.079,0,8060696,8061733,1038,"-"
"SCO7251","MII48hvsMI12h",4.435,0,8060696,8061733,1038,"-"
"SCO7251","MII72hvsMI12h",4.076,0,8060696,8061733,1038,"-"
"SCO7434","MII24hvsMI12h",1.73,0,8247219,8247980,762,"+"
"SCO7434","MII48hvsMI12h",1.901,0,8247219,8247980,762,"+"
"SCO7434","MII72hvsMI12h",4.066,0,8247219,8247980,762,"+"
"SCO1474","MII24hvsMI12h",2.791,0,1574728,1575279,552,"+"
"SCO1474","MII48hvsMI12h",3.394,0,1574728,1575279,552,"+"
"SCO1474","MII72hvsMI12h",3.969,0,1574728,1575279,552,"+"
"SCO4793","MII24hvsMI12h",1.741,0,5214259,5215302,1044,"-"
"SCO4793","MII48hvsMI12h",3.797,0,5214259,5215302,1044,"-"
"SCO4793","MII72hvsMI12h",3.947,0,5214259,5215302,1044,"-"
"SCO5316","MII24hvsMI12h",0.77,0,5786603,5786875,273,"-"
"SCO5316","MII48hvsMI12h",1.014,0,5786603,5786875,273,"-"
"SCO5316","MII72hvsMI12h",3.942,0,5786603,5786875,273,"-"
"SCO1029","MII24hvsMI12h",2.011,0,1087360,1087587,228,"+"
"SCO1029","MII48hvsMI12h",3.765,0,1087360,1087587,228,"+"
"SCO1029","MII72hvsMI12h",3.933,0,1087360,1087587,228,"+"
"SCO2819","MII24hvsMI12h",2.175,0,3079189,3079803,615,"-"
"SCO2819","MII48hvsMI12h",3.675,0,3079189,3079803,615,"-"
"SCO2819","MII72hvsMI12h",3.881,0,3079189,3079803,615,"-"
"SCO2954","MII24hvsMI12h",0.806,0,3212154,3212738,585,"-"
"SCO2954","MII48hvsMI12h",3.786,0,3212154,3212738,585,"-"
"SCO2954","MII72hvsMI12h",3.871,0,3212154,3212738,585,"-"
"SCO0644","MII24hvsMI12h",0.559,0,685288,687444,2157,"-"
"SCO0644","MII48hvsMI12h",4.029,0,685288,687444,2157,"-"
"SCO0644","MII72hvsMI12h",3.864,0,685288,687444,2157,"-"
"SCO0383","MII24hvsMI12h",2.862,0,398881,400104,1224,"+"
"SCO0383","MII48hvsMI12h",3.97,0,398881,400104,1224,"+"
"SCO0383","MII72hvsMI12h",3.855,0,398881,400104,1224,"+"
"SCO2976","MII24hvsMI12h",1.164,0,3240815,3241444,630,"-"
"SCO2976","MII48hvsMI12h",3.921,0,3240815,3241444,630,"-"
"SCO2976","MII72hvsMI12h",3.841,0,3240815,3241444,630,"-"
"SCO3487","MII24hvsMI12h",0.979,0,3852249,3854645,2397,"+"
"SCO3487","MII48hvsMI12h",4.509,0,3852249,3854645,2397,"+"
"SCO3487","MII72hvsMI12h",3.836,0,3852249,3854645,2397,"+"
"SCO6655","MII24hvsMI12h",0.99,0,7390536,7391201,666,"+"
"SCO6655","MII48hvsMI12h",4.047,0,7390536,7391201,666,"+"
"SCO6655","MII72hvsMI12h",3.826,0,7390536,7391201,666,"+"
"SCO1630","MII24hvsMI12h",4.315,0,1743055,1744680,1626,"-"
"SCO1630","MII48hvsMI12h",3.908,0,1743055,1744680,1626,"-"
"SCO1630","MII72hvsMI12h",3.748,0,1743055,1744680,1626,"-"
"SCO4335","MII24hvsMI12h",2.127,0,4750489,4750677,189,"-"
"SCO4335","MII48hvsMI12h",3.289,0,4750489,4750677,189,"-"
"SCO4335","MII72hvsMI12h",3.585,0,4750489,4750677,189,"-"
"SCO0381","MII24hvsMI12h",2.378,0,395939,397414,1476,"+"
"SCO0381","MII48hvsMI12h",3.499,0,395939,397414,1476,"+"
"SCO0381","MII72hvsMI12h",3.582,0,395939,397414,1476,"+"
"SCO5175","MII24hvsMI12h",2.411,0,5623391,5624458,1068,"+"
"SCO5175","MII48hvsMI12h",3.822,0,5623391,5624458,1068,"+"
"SCO5175","MII72hvsMI12h",3.546,0,5623391,5624458,1068,"+"
"SCO3579","MII24hvsMI12h",2.945,0,3957444,3957782,339,"-"
"SCO3579","MII48hvsMI12h",3.444,0,3957444,3957782,339,"-"
"SCO3579","MII72hvsMI12h",3.526,0,3957444,3957782,339,"-"
"SCO0393","MII24hvsMI12h",2.454,0,414494,415303,810,"+"
"SCO0393","MII48hvsMI12h",3.551,0,414494,415303,810,"+"
"SCO0393","MII72hvsMI12h",3.51,0,414494,415303,810,"+"
"SCO5174","MII24hvsMI12h",2.227,0,5621463,5623244,1782,"+"
"SCO5174","MII48hvsMI12h",3.54,0,5621463,5623244,1782,"+"
"SCO5174","MII72hvsMI12h",3.506,0,5621463,5623244,1782,"+"
"SCO6543","MII24hvsMI12h",0.56,0,7236695,7236940,246,"-"
"SCO6543","MII48hvsMI12h",2.815,0,7236695,7236940,246,"-"
"SCO6543","MII72hvsMI12h",3.5,0,7236695,7236940,246,"-"
"SCO3324","MII24hvsMI12h",2.74,0,3676214,3677473,1260,"+"
"SCO3324","MII48hvsMI12h",3.109,0,3676214,3677473,1260,"+"
"SCO3324","MII72hvsMI12h",3.481,0,3676214,3677473,1260,"+"
"SCO4768","MII24hvsMI12h",2.761,0,5179727,5180338,612,"+"
"SCO4768","MII48hvsMI12h",2.97,0,5179727,5180338,612,"+"
"SCO4768","MII72hvsMI12h",3.479,0,5179727,5180338,612,"+"
"SCO1627","MII24hvsMI12h",4.226,0,1741637,1742167,531,"-"
"SCO1627","MII48hvsMI12h",3.732,0,1741637,1742167,531,"-"
"SCO1627","MII72hvsMI12h",3.45,0,1741637,1742167,531,"-"
"SCO7336","MII24hvsMI12h",0.59,0,8150499,8150771,273,"-"
"SCO7336","MII48hvsMI12h",1.308,0,8150499,8150771,273,"-"
"SCO7336","MII72hvsMI12h",3.445,0,8150499,8150771,273,"-"
"SCO2805","MII24hvsMI12h",0.833,0,3062230,3063669,1440,"+"
"SCO2805","MII48hvsMI12h",3.553,0,3062230,3063669,1440,"+"
"SCO2805","MII72hvsMI12h",3.443,0,3062230,3063669,1440,"+"
"SCO3113","MII24hvsMI12h",1.397,0,NA,NA,NA,NA
"SCO3113","MII48hvsMI12h",3.299,0,NA,NA,NA,NA
"SCO3113","MII72hvsMI12h",3.44,0,NA,NA,NA,NA
"SCO7701","MII24hvsMI12h",1.32,0,8538368,8539246,879,"+"
"SCO7701","MII48hvsMI12h",3.545,0,8538368,8539246,879,"+"
"SCO7701","MII72hvsMI12h",3.439,0,8538368,8539246,879,"+"
"SCO3108","MII24hvsMI12h",0.719,0,3404444,3404641,198,"+"
"SCO3108","MII48hvsMI12h",0.667,0,3404444,3404641,198,"+"
"SCO3108","MII72hvsMI12h",3.425,0,3404444,3404641,198,"+"
"SCO7453","MII24hvsMI12h",1.507,0,8268376,8269446,1071,"-"
"SCO7453","MII48hvsMI12h",1.703,0,8268376,8269446,1071,"-"
"SCO7453","MII72hvsMI12h",3.411,0,8268376,8269446,1071,"-"
"SCO0396","MII24hvsMI12h",2.724,0,416973,418247,1275,"+"
"SCO0396","MII48hvsMI12h",3.669,0,416973,418247,1275,"+"
"SCO0396","MII72hvsMI12h",3.392,0,416973,418247,1275,"+"
"SCO5191","MII24hvsMI12h",-1.97,0,5648112,5648435,324,"+"
"SCO5191","MII48hvsMI12h",2.061,0,5648112,5648435,324,"+"
"SCO5191","MII72hvsMI12h",3.316,0,5648112,5648435,324,"+"
"SCO0399","MII24hvsMI12h",2.753,0,420492,421715,1224,"+"
"SCO0399","MII48hvsMI12h",3.647,0,420492,421715,1224,"+"
"SCO0399","MII72hvsMI12h",3.307,0,420492,421715,1224,"+"
"SCO5351","MII24hvsMI12h",0.826,0,5818975,5819478,504,"+"
"SCO5351","MII48hvsMI12h",2.788,0,5818975,5819478,504,"+"
"SCO5351","MII72hvsMI12h",3.305,0,5818975,5819478,504,"+"
"SCO0684","MII24hvsMI12h",2.714,0,725619,726395,777,"-"
"SCO0684","MII48hvsMI12h",3.426,0,725619,726395,777,"-"
"SCO0684","MII72hvsMI12h",3.292,0,725619,726395,777,"-"
"SCO7699","MII24hvsMI12h",1.383,0,8535532,8536947,1416,"+"
"SCO7699","MII48hvsMI12h",3.7,0,8535532,8536947,1416,"+"
"SCO7699","MII72hvsMI12h",3.291,0,8535532,8536947,1416,"+"
"SCO0395","MII24hvsMI12h",2.673,0,415951,416976,1026,"+"
"SCO0395","MII48hvsMI12h",3.45,0,415951,416976,1026,"+"
"SCO0395","MII72hvsMI12h",3.24,0,415951,416976,1026,"+"
"SCO3134","MII24hvsMI12h",0.916,0,3434985,3435941,957,"-"
"SCO3134","MII48hvsMI12h",2.997,0,3434985,3435941,957,"-"
"SCO3134","MII72hvsMI12h",3.213,0,3434985,3435941,957,"-"
"SCO0394","MII24hvsMI12h",2.365,0,415300,415947,648,"+"
"SCO0394","MII48hvsMI12h",3.267,0,415300,415947,648,"+"
"SCO0394","MII72hvsMI12h",3.196,0,415300,415947,648,"+"
"SCO7252","MII24hvsMI12h",3.576,0,8062135,8063643,1509,"+"
"SCO7252","MII48hvsMI12h",3.634,0,8062135,8063643,1509,"+"
"SCO7252","MII72hvsMI12h",3.192,0,8062135,8063643,1509,"+"
"SCO5190","MII24hvsMI12h",-1.714,0,5647747,5648115,369,"+"
"SCO5190","MII48hvsMI12h",2.032,0,5647747,5648115,369,"+"
"SCO5190","MII72hvsMI12h",3.176,0,5647747,5648115,369,"+"
"SCO7253","MII24hvsMI12h",1.216,0,8063663,8064979,1317,"-"
"SCO7253","MII48hvsMI12h",3.104,0,8063663,8064979,1317,"-"
"SCO7253","MII72hvsMI12h",3.174,0,8063663,8064979,1317,"-"
"SCO5834","MII24hvsMI12h",1.461,0,6384501,6385247,747,"-"
"SCO5834","MII48hvsMI12h",3.106,0,6384501,6385247,747,"-"
"SCO5834","MII72hvsMI12h",3.173,0,6384501,6385247,747,"-"
"SCO2302","MII24hvsMI12h",2.614,0,2471382,2472650,1269,"+"
"SCO2302","MII48hvsMI12h",3.114,0,2471382,2472650,1269,"+"
"SCO2302","MII72hvsMI12h",3.168,0,2471382,2472650,1269,"+"
"SCO4173","MII24hvsMI12h",2.497,0,4587481,4587828,348,"-"
"SCO4173","MII48hvsMI12h",2.803,0,4587481,4587828,348,"-"
"SCO4173","MII72hvsMI12h",3.157,0,4587481,4587828,348,"-"
"SCO3714","MII24hvsMI12h",1.687,0,4089285,4090508,1224,"-"
"SCO3714","MII48hvsMI12h",3.474,0,4089285,4090508,1224,"-"
"SCO3714","MII72hvsMI12h",3.149,0,4089285,4090508,1224,"-"
"SCO4412","MII24hvsMI12h",0.768,0,4829856,4830347,492,"+"
"SCO4412","MII48hvsMI12h",2.627,0,4829856,4830347,492,"+"
"SCO4412","MII72hvsMI12h",3.135,0,4829856,4830347,492,"+"
"SCO5582","MII24hvsMI12h",2.437,0,6084219,6085721,1503,"+"
"SCO5582","MII48hvsMI12h",3.222,0,6084219,6085721,1503,"+"
"SCO5582","MII72hvsMI12h",3.122,0,6084219,6085721,1503,"+"
"SCO0585","MII24hvsMI12h",2.754,0,627628,628164,537,"-"
"SCO0585","MII48hvsMI12h",3.467,0,627628,628164,537,"-"
"SCO0585","MII72hvsMI12h",3.119,0,627628,628164,537,"-"
"SCO0382","MII24hvsMI12h",1.928,0,397485,398810,1326,"+"
"SCO0382","MII48hvsMI12h",3.073,0,397485,398810,1326,"+"
"SCO0382","MII72hvsMI12h",3.1,0,397485,398810,1326,"+"
"SCO6442","MII24hvsMI12h",0.618,0,7125293,7126396,1104,"+"
"SCO6442","MII48hvsMI12h",3.215,0,7125293,7126396,1104,"+"
"SCO6442","MII72hvsMI12h",3.098,0,7125293,7126396,1104,"+"
"SCO5177","MII24hvsMI12h",2.595,0,5625610,5626359,750,"+"
"SCO5177","MII48hvsMI12h",3.342,0,5625610,5626359,750,"+"
"SCO5177","MII72hvsMI12h",3.038,0,5625610,5626359,750,"+"
"SCO0944","MII24hvsMI12h",1.019,0,989560,990210,651,"+"
"SCO0944","MII48hvsMI12h",3.184,0,989560,990210,651,"+"
"SCO0944","MII72hvsMI12h",3.02,0,989560,990210,651,"+"
"SCO5995","MII24hvsMI12h",2.363,0,6568057,6568779,723,"+"
"SCO5995","MII48hvsMI12h",3.073,0,6568057,6568779,723,"+"
"SCO5995","MII72hvsMI12h",3.018,0,6568057,6568779,723,"+"
"SCO1860","MII24hvsMI12h",2.73,0,1994050,1995057,1008,"-"
"SCO1860","MII48hvsMI12h",3.369,0,1994050,1995057,1008,"-"
"SCO1860","MII72hvsMI12h",3.003,0,1994050,1995057,1008,"-"
"SCO3327","MII24hvsMI12h",0.968,0,3679848,3679946,99,"-"
"SCO3327","MII48hvsMI12h",2.192,0,3679848,3679946,99,"-"
"SCO3327","MII72hvsMI12h",3.002,0,3679848,3679946,99,"-"
"SCO0141","MII24hvsMI12h",1.743,0,133570,134121,552,"-"
"SCO0141","MII48hvsMI12h",3.301,0,133570,134121,552,"-"
"SCO0141","MII72hvsMI12h",2.995,0,133570,134121,552,"-"
"SCO0867","MII24hvsMI12h",2.706,0,913768,914472,705,"-"
"SCO0867","MII48hvsMI12h",3.422,0,913768,914472,705,"-"
"SCO0867","MII72hvsMI12h",2.989,0,913768,914472,705,"-"
"SCO0400","MII24hvsMI12h",2.353,0,421712,422263,552,"+"
"SCO0400","MII48hvsMI12h",3.28,0,421712,422263,552,"+"
"SCO0400","MII72hvsMI12h",2.988,0,421712,422263,552,"+"
"SCO2525","MII24hvsMI12h",2.241,0,2723027,2723800,774,"-"
"SCO2525","MII48hvsMI12h",3.221,0,2723027,2723800,774,"-"
"SCO2525","MII72hvsMI12h",2.984,0,2723027,2723800,774,"-"
"SCO4176","MII24hvsMI12h",1.342,0,4588684,4589526,843,"+"
"SCO4176","MII48hvsMI12h",2.399,0,4588684,4589526,843,"+"
"SCO4176","MII72hvsMI12h",2.971,0,4588684,4589526,843,"+"
"SCO1835","MII24hvsMI12h",1.768,0,1964648,1964833,186,"-"
"SCO1835","MII48hvsMI12h",2.286,0,1964648,1964833,186,"-"
"SCO1835","MII72hvsMI12h",2.966,0,1964648,1964833,186,"-"
"SCO0954","MII24hvsMI12h",1.507,0,1003996,1004478,483,"-"
"SCO0954","MII48hvsMI12h",3.247,0,1003996,1004478,483,"-"
"SCO0954","MII72hvsMI12h",2.944,0,1003996,1004478,483,"-"
"SCO0387","MII24hvsMI12h",2.048,0,405070,407250,2181,"+"
"SCO0387","MII48hvsMI12h",3.08,0,405070,407250,2181,"+"
"SCO0387","MII72hvsMI12h",2.934,0,405070,407250,2181,"+"
"SCO5466","MII24hvsMI12h",1.231,0,5951416,5951973,558,"-"
"SCO5466","MII48hvsMI12h",2.699,0,5951416,5951973,558,"-"
"SCO5466","MII72hvsMI12h",2.917,0,5951416,5951973,558,"-"
"SCO1427","MII24hvsMI12h",1.4,0,1522938,1523255,318,"+"
"SCO1427","MII48hvsMI12h",2.951,0,1522938,1523255,318,"+"
"SCO1427","MII72hvsMI12h",2.915,0,1522938,1523255,318,"+"
"SCO1563","MII24hvsMI12h",1.62,0,1673718,1674203,486,"-"
"SCO1563","MII48hvsMI12h",2.876,0,1673718,1674203,486,"-"
"SCO1563","MII72hvsMI12h",2.909,0,1673718,1674203,486,"-"
"SCO4080","MII24hvsMI12h",1.936,0,4474193,4474777,585,"-"
"SCO4080","MII48hvsMI12h",3.024,0,4474193,4474777,585,"-"
"SCO4080","MII72hvsMI12h",2.895,0,4474193,4474777,585,"-"
"SCO4979","MII24hvsMI12h",1.357,0,5416288,5418117,1830,"+"
"SCO4979","MII48hvsMI12h",3.666,0,5416288,5418117,1830,"+"
"SCO4979","MII72hvsMI12h",2.878,0,5416288,5418117,1830,"+"
"SCO1375","MII24hvsMI12h",1.909,0,1452656,1452859,204,"+"
"SCO1375","MII48hvsMI12h",2.416,0,1452656,1452859,204,"+"
"SCO1375","MII72hvsMI12h",2.873,0,1452656,1452859,204,"+"
"SCO0392","MII24hvsMI12h",2.007,0,413247,414497,1251,"+"
"SCO0392","MII48hvsMI12h",2.881,0,413247,414497,1251,"+"
"SCO0392","MII72hvsMI12h",2.871,0,413247,414497,1251,"+"
"SCO1432","MII24hvsMI12h",1.145,0,1527125,1528564,1440,"-"
"SCO1432","MII48hvsMI12h",2.362,0,1527125,1528564,1440,"-"
"SCO1432","MII72hvsMI12h",2.866,0,1527125,1528564,1440,"-"
"SCO2953","MII24hvsMI12h",0.504,0,3211306,3212094,789,"-"
"SCO2953","MII48hvsMI12h",2.826,0,3211306,3212094,789,"-"
"SCO2953","MII72hvsMI12h",2.865,0,3211306,3212094,789,"-"
"SCO7342","MII24hvsMI12h",2.006,0,8156060,8156584,525,"+"
"SCO7342","MII48hvsMI12h",3.419,0,8156060,8156584,525,"+"
"SCO7342","MII72hvsMI12h",2.856,0,8156060,8156584,525,"+"
"SCO4772","MII24hvsMI12h",1.746,0,5184449,5185669,1221,"+"
"SCO4772","MII48hvsMI12h",2.815,0,5184449,5185669,1221,"+"
"SCO4772","MII72hvsMI12h",2.851,0,5184449,5185669,1221,"+"
"SCO1629","MII24hvsMI12h",3.453,0,1742651,1743058,408,"-"
"SCO1629","MII48hvsMI12h",3.105,0,1742651,1743058,408,"-"
"SCO1629","MII72hvsMI12h",2.84,0,1742651,1743058,408,"-"
"SCO5415","MII24hvsMI12h",1.833,0,5883756,5885456,1701,"+"
"SCO5415","MII48hvsMI12h",3.323,0,5883756,5885456,1701,"+"
"SCO5415","MII72hvsMI12h",2.82,0,5883756,5885456,1701,"+"
"SCO2529","MII24hvsMI12h",0.963,0,2727564,2728634,1071,"+"
"SCO2529","MII48hvsMI12h",2.986,0,2727564,2728634,1071,"+"
"SCO2529","MII72hvsMI12h",2.815,0,2727564,2728634,1071,"+"
"SCO4920","MII24hvsMI12h",1.819,0,5354229,5355182,954,"+"
"SCO4920","MII48hvsMI12h",2.694,0,5354229,5355182,954,"+"
"SCO4920","MII72hvsMI12h",2.812,0,5354229,5355182,954,"+"
"SCO0932","MII24hvsMI12h",1.828,0,979340,980104,765,"+"
"SCO0932","MII48hvsMI12h",3.528,0,979340,980104,765,"+"
"SCO0932","MII72hvsMI12h",2.784,0,979340,980104,765,"+"
"SCO2250","MII24hvsMI12h",1.855,0,2417879,2418706,828,"+"
"SCO2250","MII48hvsMI12h",2.459,0,2417879,2418706,828,"+"
"SCO2250","MII72hvsMI12h",2.77,0,2417879,2418706,828,"+"
"SCO2572","MII24hvsMI12h",1.765,0,2778973,2780259,1287,"+"
"SCO2572","MII48hvsMI12h",2.773,0,2778973,2780259,1287,"+"
"SCO2572","MII72hvsMI12h",2.769,0,2778973,2780259,1287,"+"
"SCO2560","MII24hvsMI12h",0.853,0,2759799,2762177,2379,"-"
"SCO2560","MII48hvsMI12h",2.506,0,2759799,2762177,2379,"-"
"SCO2560","MII72hvsMI12h",2.763,0,2759799,2762177,2379,"-"
"SCO1628","MII24hvsMI12h",3.332,0,1742238,1742654,417,"-"
"SCO1628","MII48hvsMI12h",2.989,0,1742238,1742654,417,"-"
"SCO1628","MII72hvsMI12h",2.747,0,1742238,1742654,417,"-"
"SCO1189","MII24hvsMI12h",1.9,0,1262121,1262546,426,"+"
"SCO1189","MII48hvsMI12h",2.477,0,1262121,1262546,426,"+"
"SCO1189","MII72hvsMI12h",2.716,0,1262121,1262546,426,"+"
"SCO5218","MII24hvsMI12h",1.726,0,5676345,5677670,1326,"+"
"SCO5218","MII48hvsMI12h",2.773,0,5676345,5677670,1326,"+"
