"gene","logFC","FDR","add_variable","start","end","strand"
"vnz_15900",3.05664204164931,0,"data_bldC",3541652,3542071,"-"
"vnz_33895",-3.02456715480166,0,"data_bldC",7520424,7520651,"-"
"vnz_10950",-3.63660132932967,0,"data_bldC",2417646,2418173,"+"
"vnz_16630",-2.5310563059436,0,"data_bldC",3696355,3697077,"+"
"vnz_24090",-3.20302910703055,0,"data_bldC",5244537,5245904,"+"
"vnz_28350",-2.97015718436118,0,"data_bldC",6221523,6222710,"+"
"vnz_00075",-2.86066712190587,0,"data_bldC",12689,14266,"-"
"vnz_19215",-2.83810691366373,0,"data_bldC",4235707,4236741,"+"
"vnz_12575",3.41988760156749,0,"data_bldC",2798699,2799559,"+"
"vnz_25820",-3.3782678130542,0,"data_bldC",5650068,5650931,"-"
"vnz_36560",-5.852543312415,0,"data_bldC",8172399,8172830,"+"
"vnz_14085",3.16461448527306,0,"data_bldC",3130801,3132030,"+"
"vnz_14130",3.24951598002995,0,"data_bldC",3135469,3135882,"+"
"vnz_32975",-2.43803511591186,0,"data_bldC",7320136,7322493,"+"
"vnz_01285",-2.35238465105025,0,"data_bldC",285901,286266,"-"
"vnz_14615",0.0378766623074982,0,"data_bldC",3252259,3253533,"-"
"vnz_08995",-2.65656994119226,0,"data_bldC",2047129,2047935,"+"
"vnz_14080",3.22746502452444,0,"data_bldC",3130043,3130744,"+"
"vnz_26360",-0.0160984857873759,0,"data_bldC",5755826,5756377,"-"
"vnz_32385",-1.72773114346135,0,"data_bldC",7172758,7173615,"-"
"vnz_13975",2.79063156589203,0,"data_bldC",3116979,3117353,"+"
"vnz_20320",-1.68000659141912,0,"data_bldC",4455022,4455504,"-"
"vnz_20575",2.26455339938688,0,"data_bldC",4509349,4510323,"+"
"vnz_20585",-2.70189835862601,0,"data_bldC",4511382,4512269,"+"
"vnz_14620",0.923478303879534,0,"data_bldC",3253605,3254474,"-"
"vnz_15910",3.57942745850993,0,"data_bldC",3542383,3542955,"-"
"vnz_28930",-7.64016562979651,0,"data_bldC",6375022,6375729,"-"
"vnz_35450",-4.54541247129117,0,"data_bldC",7900110,7902077,"-"
"vnz_31075",1.06775971955259,0,"data_bldC",6871754,6872593,"-"
"vnz_22475",-0.209997134429891,0,"data_bldC",4900139,4901458,"+"
"vnz_10070",-2.0890040637449,0,"data_bldC",2274621,2275031,"+"
"vnz_01970",-5.35447556745784,0,"data_bldC",441914,442888,"-"
"vnz_25815",-3.30864618570707,0,"data_bldC",5648467,5650071,"-"
"vnz_08290",-3.73256041440412,0,"data_bldC",1893612,1894436,"-"
"vnz_15460",3.04845837996424,0,"data_bldC",3445358,3446644,"-"
"vnz_35415",-4.56259235545616,0,"data_bldC",7892248,7893273,"-"
"vnz_22545",-1.43848127214284,0,"data_bldC",4915115,4916086,"-"
"vnz_34775",-2.20132058675022,0,"data_bldC",7720867,7722243,"+"
"vnz_03355",3.18731218906127,0,"data_bldC",815149,816369,"+"
"vnz_28625",-3.76345764913342,0,"data_bldC",6286512,6289010,"+"
"vnz_16160",2.32437244767573,0,"data_bldC",3592258,3594588,"-"
"vnz_23135",-3.28539627115943,0,"data_bldC",5037533,5038477,"+"
"vnz_09890",-1.65398476184501,0,"data_bldC",2237215,2237664,"-"
"vnz_01445",-3.01000159799166,0,"data_bldC",326055,326837,"-"
"vnz_20730",2.4477938526199,0,"data_bldC",4543323,4544915,"+"
"vnz_12630",-2.48133643874195,0,"data_bldC",2811553,2812722,"+"
"vnz_27130",-2.63199291811416,0,"data_bldC",5954722,5955264,"-"
"vnz_12255",2.67001230004014,0,"data_bldC",2717544,2718011,"+"
"vnz_18400",2.45657717114697,0,"data_bldC",4066083,4067552,"-"
"vnz_25185",-1.97937291545054,0,"data_bldC",5484653,5486002,"-"
"vnz_22930",-3.29495500509764,0,"data_bldC",4993360,4994163,"-"
"vnz_09925",-0.738368196730871,0,"data_bldC",2243515,2244381,"+"
"vnz_35400",-6.58139775079576,0,"data_bldC",7888591,7889538,"-"
"vnz_27565",-4.22990963432848,0,"data_bldC",6062134,6063285,"+"
"vnz_24730",-4.14245345728807,0,"data_bldC",5385108,5385602,"+"
"vnz_07815",-4.34456561790124,0,"data_bldC",1783210,1783428,"+"
"vnz_20305",-2.87305840519736,0,"data_bldC",4452208,4453230,"-"
"vnz_03730",3.25344405543215,0,"data_bldC",896977,897837,"-"
"vnz_14040",3.12269027606676,0,"data_bldC",3124074,3124334,"+"
"vnz_19875",-2.56528259075265,0,"data_bldC",4358458,4359663,"-"
"vnz_05750",0.848914774747679,0,"data_bldC",1329970,1330374,"+"
"vnz_25840",-2.62532893563142,0,"data_bldC",5653481,5654482,"-"
"vnz_27580",-3.96660384796416,0,"data_bldC",6065260,6066045,"+"
"vnz_14710",-2.99068754366615,0,"data_bldC",3272158,3272775,"+"
"vnz_18605",-1.53842442188393,0,"data_bldC",4108276,4109220,"+"
"vnz_14120",3.9549760746321,0,"data_bldC",3134681,3135019,"+"
"vnz_27635",-3.94662645810052,0,"data_bldC",6079824,6080150,"-"
"vnz_28245",-5.4800094737954,0,"data_bldC",6194883,6195764,"-"
"vnz_06655",1.922154479339,0,"data_bldC",1526649,1529243,"-"
"vnz_35445",-4.58718643184605,0,"data_bldC",7898502,7900100,"-"
"vnz_07380",3.59473978943849,0,"data_bldC",1687958,1688527,"+"
"vnz_23125",-2.64542895985866,0,"data_bldC",5035639,5036193,"+"
"vnz_03275",-1.64021808409483,0,"data_bldC",799508,801997,"-"
"vnz_24290",-4.10450656930715,0,"data_bldC",5289064,5290098,"-"
"vnz_22990",-4.17175268539641,0,"data_bldC",5005802,5006668,"-"
"vnz_15995",2.37784725335742,0,"data_bldC",3559414,3560100,"-"
"vnz_19195",-1.90117170194404,0,"data_bldC",4231247,4232800,"-"
"vnz_34830",-1.39842981732176,0,"data_bldC",7747084,7748268,"-"
"vnz_32535",0.813746533803619,0,"data_bldC",7206531,7208276,"-"
"vnz_28505",-3.67748358433041,0,"data_bldC",6263143,6263523,"-"
"vnz_13340",0.554765440616466,0,"data_bldC",2965878,2967026,"-"
"vnz_11305",-3.05825301723263,0,"data_bldC",2497693,2498751,"+"
"vnz_14155",1.65066387273565,0,"data_bldC",3141529,3142404,"+"
"vnz_02605",-2.25662577631639,0,"data_bldC",623116,626556,"-"
"vnz_19205",-2.20140899742805,0,"data_bldC",4234100,4234939,"-"
"vnz_33665",-5.00014205614136,0,"data_bldC",7473777,7474511,"-"
"vnz_03560",-1.92368690389499,0,"data_bldC",852770,853693,"+"
"vnz_28190",-3.91137524757053,0,"data_bldC",6186100,6186699,"-"
"vnz_35435",-5.00505680465653,0,"data_bldC",7895944,7897221,"-"
"vnz_13135",-2.72563013745528,0,"data_bldC",2916448,2917987,"-"
"vnz_30655",-2.83422810568664,0,"data_bldC",6766037,6767293,"-"
"vnz_28345",-3.5621972103535,0,"data_bldC",6221029,6221526,"+"
"vnz_14515",2.9224900559777,0,"data_bldC",3225753,3226517,"+"
"vnz_16215",1.38821181251566,0,"data_bldC",3604990,3606681,"+"
"vnz_35455",-4.80709179204334,0,"data_bldC",7902074,7904257,"-"
"vnz_28185",-2.98043176016206,0,"data_bldC",6185414,6185965,"-"
"vnz_16495",-4.40974530979177,0,"data_bldC",3669638,3669982,"-"
"vnz_36680",-2.69497703977145,0,"data_bldC",8208224,8212450,"-"
"vnz_21625",1.75829699092001,0,"data_bldC",4730706,4731068,"+"
"vnz_13930",3.86237071453496,0,"data_bldC",3112055,3112906,"+"
"vnz_15190",-5.10874892573944,0,"data_bldC",3385510,3385725,"+"
"vnz_24630",-2.31008452829,0,"data_bldC",5364250,5364741,"+"
"vnz_16055",-2.43933472614309,0,"data_bldC",3570890,3571897,"-"
"vnz_22975",-4.1127685933057,0,"data_bldC",5003519,5004511,"+"
"vnz_08080",-2.13998940131368,0,"data_bldC",1845119,1846501,"-"
"vnz_21595",-0.906077323357077,0,"data_bldC",4723279,4723728,"+"
"vnz_34840",-0.770172220832983,0,"data_bldC",7749221,7750372,"-"
"vnz_15985",2.43788784742125,0,"data_bldC",3557637,3558644,"-"
"vnz_31145",4.13977814393641,0,"data_bldC",6887778,6888809,"-"
"vnz_20910",-3.57976132433626,0,"data_bldC",4579698,4580624,"-"
"vnz_24700",2.15926169839187,0,"data_bldC",5378036,5378854,"-"
"vnz_32885",4.37600947396517,0,"data_bldC",7292559,7293566,"-"
"vnz_31955",-3.81712963584893,0,"data_bldC",7066638,7067258,"+"
"vnz_22995",-4.20629355530139,0,"data_bldC",5006652,5007062,"-"
"vnz_04635",0.124594835053633,0,"data_bldC",1086033,1086623,"+"
"vnz_11275",-0.0596455296991159,0,"data_bldC",2488521,2489891,"+"
"vnz_17480",1.72225665751319,0,"data_bldC",3859451,3860536,"-"
"vnz_19585",-0.00171229044743958,0,"data_bldC",4304611,4305291,"+"
"vnz_27250",-2.41062320623942,0,"data_bldC",5983806,5984498,"-"
"vnz_10640",2.73834116205814,0,"data_bldC",2347873,2349069,"-"
"vnz_35285",-3.75269039521809,0,"data_bldC",7858522,7859331,"-"
"vnz_20870",-2.62425523885347,0,"data_bldC",4571355,4572638,"-"
"vnz_07375",4.47967711130297,0,"data_bldC",1685820,1687961,"+"
"vnz_36565",-5.11188739883139,0,"data_bldC",8173009,8182638,"+"
"vnz_31665",-3.11845243104024,0,"data_bldC",7001250,7002818,"-"
"vnz_17205",-6.99897603952885,0,"data_bldC",3806829,3807578,"-"
"vnz_22900",-2.85745632446444,0,"data_bldC",4985932,4987188,"-"
"vnz_34750",2.39401062200998,0,"data_bldC",7715267,7716319,"-"
"vnz_21225",-2.49173948983997,0,"data_bldC",4652290,4653138,"+"
"vnz_11715",2.87769188733787,0,"data_bldC",2594717,2595739,"+"
"vnz_34835",-1.02099455151911,0,"data_bldC",7748265,7749203,"-"
"vnz_30285",-4.41153527475002,0,"data_bldC",6677937,6678827,"-"
"vnz_30640",-0.177117744181572,0,"data_bldC",6763094,6764308,"+"
"vnz_23515",3.85818192407966,0,"data_bldC",5116660,5119104,"+"
"vnz_12400",3.10509917139688,0,"data_bldC",2753948,2754172,"+"
"vnz_06260",-1.88450902497994,0,"data_bldC",1444578,1445009,"+"
"vnz_22885",-3.10525548161934,0,"data_bldC",4984409,4984819,"-"
"vnz_31030",-4.11606268338206,0,"data_bldC",6860088,6860291,"+"
"vnz_20555",-2.00935442260421,0,"data_bldC",4503559,4506438,"+"
"vnz_25720",0.482942367827748,0,"data_bldC",5622945,5623985,"+"
"vnz_22890",-3.87070624892363,0,"data_bldC",4985038,4985451,"+"
"vnz_21480",4.29526190040303,0,"data_bldC",4705290,4705553,"-"
"vnz_02055",0.89825673900093,0,"data_bldC",462953,463462,"+"
"vnz_32425",-5.21608563545708,0,"data_bldC",7181674,7181964,"-"
"vnz_12525",2.50354734158452,0,"data_bldC",2787168,2788340,"+"
"vnz_22240",-1.84764289564866,0,"data_bldC",4854782,4855126,"+"
"vnz_30565",-3.23023645275443,0,"data_bldC",6744213,6745157,"-"
"vnz_24695",1.94363957383809,0,"data_bldC",5376759,5378039,"-"
"vnz_25825",-2.95158096077154,0,"data_bldC",5650928,5651668,"-"
"vnz_19820",-3.46341952494446,0,"data_bldC",4346622,4348100,"+"
"vnz_33890",-2.78461300210792,0,"data_bldC",7518924,7520339,"-"
"vnz_26110",-0.44942986671671,0,"data_bldC",5706013,5707359,"+"
"vnz_21585",3.3564765965128,0,"data_bldC",4721983,4722684,"-"
"vnz_16250",-4.16375872610995,0,"data_bldC",3611366,3611938,"+"
"vnz_18835",-3.01861940037283,0,"data_bldC",4151316,4152224,"+"
"vnz_03725",3.3791094090132,0,"data_bldC",896003,896980,"-"
"vnz_17505",-4.00391999296242,0,"data_bldC",3864198,3865076,"+"
"vnz_30660",-2.6926837271439,0,"data_bldC",6767389,6768585,"-"
"vnz_17475",2.32200477235161,0,"data_bldC",3857511,3859454,"+"
"vnz_30590",-4.86470734205374,0,"data_bldC",6748671,6749327,"-"
"vnz_31675",-3.41456804435838,0,"data_bldC",7005091,7006398,"+"
"vnz_02840",0.900374824305761,0,"data_bldC",684080,684748,"-"
"vnz_31095",1.58922350896629,0,"data_bldC",6875408,6876613,"-"
"vnz_32380",-2.3032235007437,0,"data_bldC",7171982,7172548,"+"
"vnz_35800",-2.08218491002723,0,"data_bldC",7989059,7991002,"-"
"vnz_30765",-6.93765642175958,0,"data_bldC",6790651,6790890,"-"
"vnz_22330",1.16990864289031,0,"data_bldC",4871844,4873124,"-"
"vnz_29215",-2.52891073133655,0,"data_bldC",6436223,6437521,"+"
"vnz_33885",-3.3277378231504,0,"data_bldC",7517744,7518469,"-"
"vnz_14995",-3.23985666105077,0,"data_bldC",3340581,3341363,"+"
"vnz_00810",-4.49210149224645,0,"data_bldC",182964,184094,"-"
"vnz_14005",2.18035162012189,0,"data_bldC",3119348,3120430,"+"
"vnz_14975",1.06668672157462,0,"data_bldC",3334016,3336796,"-"
"vnz_09595",-0.600933516944322,0,"data_bldC",2180300,2181079,"-"
"vnz_14150",1.94567640714828,0,"data_bldC",3141021,3141458,"+"
"vnz_24625",-2.09269141410969,0,"data_bldC",5361362,5364253,"+"
"vnz_36695",-1.27690568061537,0,"data_bldC",8214701,8215107,"-"
"vnz_25360",-5.16138375415885,0,"data_bldC",5537948,5538511,"-"
"vnz_31260",-4.14410673704032,0,"data_bldC",6917142,6918389,"+"
"vnz_27115",-2.75453790756718,0,"data_bldC",5949839,5950627,"-"
"vnz_35095",-2.27369547362046,0,"data_bldC",7808567,7813975,"-"
"vnz_14090",3.29141684196235,0,"data_bldC",3132081,3132458,"+"
"vnz_28690",-0.0389568882586594,0,"data_bldC",6310655,6312985,"+"
"vnz_28615",-4.0207934345262,0,"data_bldC",6284785,6285510,"+"
"vnz_24650",-1.92329905762487,0,"data_bldC",5367227,5367754,"+"
"vnz_36080",-2.49245715387899,0,"data_bldC",8046272,8047036,"+"
"vnz_12800",3.27060898254236,0,"data_bldC",2851962,2852555,"-"
"vnz_32890",4.91655663887488,0,"data_bldC",7293563,7294741,"-"
"vnz_06965",1.59817277382032,0,"data_bldC",1595993,1596340,"+"
"vnz_30260",-1.63339782525272,0,"data_bldC",6669493,6670761,"-"
"vnz_21510",2.90494530589253,0,"data_bldC",4708978,4710123,"-"
"vnz_21070",-3.27446734746887,0,"data_bldC",4616828,4618150,"+"
"vnz_20855",-0.233381984513668,0,"data_bldC",4568435,4569772,"-"
"vnz_24350",-2.39390862187434,0,"data_bldC",5298564,5298950,"-"
"vnz_00145",-4.31882756052888,0,"data_bldC",31118,32122,"-"
"vnz_23165",-2.66026061158594,0,"data_bldC",5041787,5042371,"+"
"vnz_23130",-2.75170354398622,0,"data_bldC",5036190,5037533,"+"
"vnz_33610",-2.07398632571236,0,"data_bldC",7464575,7465783,"+"
"vnz_26660",0.590517927048213,0,"data_bldC",5833981,5834541,"-"
"vnz_02050",0.985837653869342,0,"data_bldC",461563,462435,"+"
"vnz_19565",0.733634746582119,0,"data_bldC",4300967,4301467,"-"
"vnz_23110",-2.82546219300241,0,"data_bldC",5033284,5033991,"+"
"vnz_30445",-3.58888919284341,0,"data_bldC",6717837,6718679,"+"
"vnz_32255",-3.14553853899685,0,"data_bldC",7148672,7149538,"-"
"vnz_28620",-3.33273478326051,0,"data_bldC",6285601,6286515,"+"
"vnz_20545",1.40569263955742,0,"data_bldC",4501322,4502317,"+"
"vnz_28650",-3.40324423028564,0,"data_bldC",6297531,6300197,"+"
"vnz_22335",1.83254094171118,0,"data_bldC",4873376,4873957,"-"
"vnz_03045",-2.03686496069271,0,"data_bldC",739928,741454,"+"
"vnz_23455",-2.09341122954418,0,"data_bldC",5103573,5103752,"+"
"vnz_10635",2.89996784247345,0,"data_bldC",2345410,2347854,"-"
"vnz_34770",-2.21016854316012,0,"data_bldC",7719680,7720624,"-"
"vnz_03100",3.36372855668116,0,"data_bldC",761255,761590,"-"
"vnz_21520",3.39801823260287,0,"data_bldC",4711386,4712579,"-"
"vnz_25275",-2.22420796391652,0,"data_bldC",5519044,5520282,"+"
"vnz_01580",0.829449840037371,0,"data_bldC",361234,361737,"+"
"vnz_15485",2.89271392179937,0,"data_bldC",3452040,3452459,"+"
"vnz_12905",1.08324859464823,0,"data_bldC",2874275,2875006,"-"
"vnz_21550",1.58300383189125,0,"data_bldC",4717712,4718689,"+"
"vnz_26620",-2.23933071462671,0,"data_bldC",5822294,5822500,"-"
"vnz_21075",-2.99321820285819,0,"data_bldC",4618147,4618887,"+"
"vnz_31970",-5.05531635577366,0,"data_bldC",7071399,7071527,"-"
"vnz_18780",-2.87251936885459,0,"data_bldC",4139991,4140404,"-"
"vnz_07925",-0.954250017973654,0,"data_bldC",1806784,1807473,"+"
"vnz_04790",-0.153248794697539,0,"data_bldC",1124630,1125235,"-"
"vnz_12775",-1.87816368070916,0,"data_bldC",2847268,2848026,"+"
"vnz_30390",-1.07334461072771,0,"data_bldC",6707370,6708656,"+"
"vnz_32435",-1.53483616299636,0,"data_bldC",7183057,7183407,"+"
"vnz_31465",-1.40104007530493,0,"data_bldC",6963180,6964589,"+"
"vnz_12795",3.39254804126625,0,"data_bldC",2850241,2851908,"-"
"vnz_14160",3.07194755075407,0,"data_bldC",3142417,3142644,"+"
"vnz_13935",2.03440582814156,0,"data_bldC",3113005,3113334,"-"
"vnz_16980",-2.84869004027009,0,"data_bldC",3767527,3768162,"+"
"vnz_07515",1.43564143025778,0,"data_bldC",1718600,1719394,"+"
"vnz_17160",-2.24958917367475,0,"data_bldC",3797403,3797882,"-"
"vnz_27585",-3.49145154725214,0,"data_bldC",6066159,6067001,"-"
"vnz_01440",-2.34029199440914,0,"data_bldC",323962,325971,"+"
"vnz_22925",-2.45334904283309,0,"data_bldC",4992230,4993363,"-"
"vnz_03050",-1.93005489144909,0,"data_bldC",741456,742874,"+"
"vnz_21580",2.62058472052418,0,"data_bldC",4721786,4721989,"-"
"vnz_28530",1.56488649683787,0,"data_bldC",6267823,6269241,"-"
"vnz_14815",-1.41478163625456,0,"data_bldC",3293095,3294336,"-"
"vnz_20565",-1.32314386753861,0,"data_bldC",4508042,4508317,"+"
"vnz_28525",0.797006896664711,0,"data_bldC",6266451,6267812,"+"
"vnz_08260",3.47474824882969,0,"data_bldC",1886982,1888136,"+"
"vnz_12810",4.45841028869399,0,"data_bldC",2855437,2856831,"-"
"vnz_01245",-4.02738491465684,0,"data_bldC",273109,273801,"+"
"vnz_13980",2.77415407526495,0,"data_bldC",3117350,3117799,"+"
"vnz_02205",-2.27368647855509,0,"data_bldC",505211,506404,"-"
"vnz_17390",2.93069993707895,0,"data_bldC",3841418,3841789,"+"
"vnz_24705",-2.38339343469985,0,"data_bldC",5379199,5381310,"-"
"vnz_34745",2.15017356634907,0,"data_bldC",7714213,7715250,"-"
"vnz_02690",-3.80479933147468,0,"data_bldC",648795,649190,"+"
"vnz_32870",-2.15764689425525,0,"data_bldC",7289317,7290141,"-"
"vnz_02195",-3.26753649201606,0,"data_bldC",502931,504862,"+"
"vnz_31040",2.80473801166209,0,"data_bldC",6861854,6863560,"-"
"vnz_14165",2.73038628470948,0,"data_bldC",3142608,3142886,"+"
"vnz_09225",-2.93380023601151,0,"data_bldC",2098684,2099568,"+"
"vnz_23480",4.01088317369072,0,"data_bldC",5108347,5110452,"-"
"vnz_16245",-4.01663568318053,0,"data_bldC",3610926,3611450,"+"
"vnz_28725",-3.46134453072232,0,"data_bldC",6319601,6319951,"+"
"vnz_29370",-2.55439012246646,0,"data_bldC",6465801,6469562,"+"
"vnz_11045",-1.55576536961763,0,"data_bldC",2435863,2436963,"-"
"vnz_02955",-1.82680827145816,0,"data_bldC",716117,718969,"+"
"vnz_22005",-2.72101359312378,0,"data_bldC",4790447,4791058,"+"
"vnz_19835",-0.0608607709219687,0,"data_bldC",4352013,4352738,"+"
"vnz_26400",-0.169231133333069,0,"data_bldC",5764481,5766283,"+"
"vnz_12580",3.10246234962944,0,"data_bldC",2799698,2801137,"+"
"vnz_00200",1.91732213688996,0,"data_bldC",44965,45336,"-"
"vnz_26665",0.710761983000119,0,"data_bldC",5834596,5834835,"-"
"vnz_16710",-2.32872736488179,0,"data_bldC",3709977,3710807,"+"
"vnz_28015",1.69483231205891,0,"data_bldC",6150570,6151199,"-"
"vnz_02160",1.22734299984115,0,"data_bldC",492124,493929,"+"
"vnz_19190",-2.08970602423113,0,"data_bldC",4229832,4231226,"-"
"vnz_01960",-3.01432102857873,0,"data_bldC",439443,440198,"+"
"vnz_04185",-2.38619334843739,0,"data_bldC",996583,998286,"+"
"vnz_06405",-2.35674150541771,0,"data_bldC",1472550,1473227,"+"
"vnz_00275",-2.91860995914223,0,"data_bldC",60357,61556,"+"
"vnz_05240",-2.0063531216088,0,"data_bldC",1226381,1226704,"-"
"vnz_14720",-2.14690304663676,0,"data_bldC",3273311,3274378,"-"
"vnz_21215",-2.3586435432144,0,"data_bldC",4650805,4651671,"-"
"vnz_21250",0.383621991382894,0,"data_bldC",4660918,4661577,"-"
"vnz_17220",-6.13438502674205,0,"data_bldC",3810124,3811341,"+"
"vnz_14115",3.60273541435313,0,"data_bldC",3134216,3134614,"+"
"vnz_12665",3.6354060842008,0,"data_bldC",2820028,2821710,"+"
"vnz_28640",-3.51184604601175,0,"data_bldC",6291342,6293927,"+"
"vnz_27235",-0.856855416049311,0,"data_bldC",5980828,5981577,"+"
"vnz_28985",1.72612475177707,0,"data_bldC",6390539,6390769,"+"
"vnz_24645",-2.24791751089101,0,"data_bldC",5365926,5367161,"+"
"vnz_14340",3.26927345474149,0,"data_bldC",3178019,3178417,"-"
"vnz_14200",1.29211569861586,0,"data_bldC",3147826,3148092,"+"
"vnz_02165",0.157379291736097,0,"data_bldC",494047,495078,"+"
"vnz_02685",-2.50557834351663,0,"data_bldC",644564,648775,"-"
"vnz_34670",-2.6500675644515,0,"data_bldC",7700334,7700909,"-"
"vnz_34710",-2.19853368978743,0,"data_bldC",7707932,7708516,"-"
"vnz_15840",0.692707195864846,0,"data_bldC",3526754,3527326,"+"
"vnz_34905",3.51451866783541,0,"data_bldC",7762881,7764548,"+"
"vnz_00480",-2.18242265378991,0,"data_bldC",107456,109231,"-"
"vnz_19580",-0.0526950029393409,0,"data_bldC",4303385,4304614,"+"
"vnz_17535",0.796294680339606,0,"data_bldC",3873486,3875603,"+"
"vnz_03270",-1.46624996648901,0,"data_bldC",797133,799538,"+"
"vnz_24270",-1.3408530746935,0,"data_bldC",5285404,5286546,"-"
"vnz_12675",5.12070651713168,0,"data_bldC",2823453,2825102,"+"
"vnz_03715",2.05985929262848,0,"data_bldC",893268,893816,"-"
"vnz_29355",-2.93010118048811,0,"data_bldC",6463545,6463943,"-"
"vnz_22955",-3.39235215889217,0,"data_bldC",4999961,5001019,"-"
"vnz_18405",-2.9375317519874,0,"data_bldC",4068100,4068780,"+"
"vnz_09885",-0.769877232801026,0,"data_bldC",2236356,2237231,"+"
"vnz_09695",-2.83737585259828,0,"data_bldC",2199063,2199269,"+"
"vnz_01585",1.31206198594146,0,"data_bldC",361768,362913,"-"
"vnz_14100",3.53877655260648,0,"data_bldC",3132903,3133487,"+"
"vnz_14845",-2.18611240830897,0,"data_bldC",3296899,3297516,"-"
"vnz_18160",-2.73836513094645,0,"data_bldC",4013365,4014618,"+"
"vnz_22410",-3.46795264647086,0,"data_bldC",4886329,4886898,"-"
"vnz_16905",2.16649634366549,0,"data_bldC",3753160,3753639,"+"
"vnz_29410",-0.776422981058361,0,"data_bldC",6477844,6479436,"+"
"vnz_18595",-1.52089724997397,0,"data_bldC",4107165,4107398,"+"
"vnz_24635",-2.37094670714411,0,"data_bldC",5364747,5365169,"+"
"vnz_24200",-7.02465447945478,0,"data_bldC",5269162,5269917,"+"
"vnz_10695",-2.65534196056363,0,"data_bldC",2359364,2360989,"-"
"vnz_05085",2.59930626722667,0,"data_bldC",1193566,1194966,"+"
"vnz_10530",0.0289987394290655,0,"data_bldC",2331934,2334165,"+"
"vnz_12325",0.471375668661981,0,"data_bldC",2734373,2734840,"-"
"vnz_09915",-0.135409921360171,0,"data_bldC",2239960,2241429,"-"
"vnz_19560",0.661217752116951,0,"data_bldC",4300568,4300918,"+"
"vnz_31565",-2.5648839336398,0,"data_bldC",6982097,6982303,"-"
"vnz_25850",-0.903993078557798,0,"data_bldC",5655169,5655723,"-"
"vnz_04550",-1.21412892589175,0,"data_bldC",1069969,1070649,"-"
"vnz_12540",1.88344789475716,0,"data_bldC",2790444,2791412,"+"
"vnz_18745",-2.69153050747056,0,"data_bldC",4132310,4133368,"-"
"vnz_27560",-4.16391715440759,0,"data_bldC",6060638,6062137,"+"
"vnz_12585",2.95371616291893,0,"data_bldC",2801124,2802407,"+"
"vnz_29435",3.43267880492647,0,"data_bldC",6484095,6486494,"+"
"vnz_21065",-2.6950799641864,0,"data_bldC",4616097,4616828,"+"
"vnz_10485",-0.107259106531603,0,"data_bldC",2322931,2323920,"+"
"vnz_24265",-1.08613126437153,0,"data_bldC",5284979,5285398,"+"
"vnz_30025",-0.458852313411234,0,"data_bldC",6620113,6620901,"-"
"vnz_13375",-0.639664124479747,0,"data_bldC",2973387,2974307,"-"
